candidate_id,tile_id,mask_index,score,source_tags,bbox_xyxy,local_bbox_xyxy,area,aspect,fill,circularity,expected_instances,instance_count,old_cluster_class,old_cluster_reason,mask_file
107,r4_c2,252,5.977549935824676,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[579,779,593,787]","[152,95,166,103]",89.0,1.75,0.7946428571428571,0.4854196982109229,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0252.png
108,r2_c5,46,5.976036177243751,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1157,393,1166,407]","[90,51,99,65]",95.0,1.5555555555555556,0.753968253968254,0.5641801551815319,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0046.png
109,r3_c3,318,5.97168140373607,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[666,532,675,545]","[26,19,35,32]",82.0,1.4444444444444444,0.7008547008547008,0.5322533008147996,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0318.png
110,r3_c3,330,5.97168140373607,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[822,614,835,623]","[182,101,195,110]",82.0,1.4444444444444444,0.7008547008547008,0.5322533008147996,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0330.png
111,r2_c3,227,5.9698968746001855,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[764,448,772,463]","[124,106,132,121]",89.0,1.875,0.7416666666666667,0.4854196982109229,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0227.png
112,r3_c3,103,5.968575793978211,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[658,541,666,554]","[18,28,26,41]",79.0,1.625,0.7596153846153846,0.5627796363573553,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0103.png
113,r1_c1,192,5.96828539103735,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[315,188,328,198]","[102,17,115,27]",84.0,1.3,0.6461538461538462,0.49885403194998607,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c1_mask_0192.png
114,r1_c4,277,5.96828539103735,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[999,191,1009,204]","[146,20,156,33]",84.0,1.3,0.6461538461538462,0.49885403194998607,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c4_mask_0277.png
115,r4_c4,121,5.96828539103735,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[923,688,936,698]","[70,4,83,14]",84.0,1.3,0.6461538461538462,0.49885403194998607,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0121.png
116,r0_c2,312,5.9680653727686845,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[428,31,441,41]","[1,31,14,41]",89.0,1.3,0.6846153846153846,0.4854196982109229,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c2_mask_0312.png
117,r4_c4,189,5.966880800662356,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[986,707,994,721]","[133,23,141,37]",80.0,1.75,0.7142857142857143,0.5192715129900485,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0189.png
118,r3_c1,68,5.966699916932306,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[220,524,234,534]","[7,11,21,21]",94.0,1.4,0.6714285714285714,0.5126904677733344,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0068.png
119,r4_c4,57,5.966699916932306,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[863,809,873,823]","[10,125,20,139]",94.0,1.4,0.6714285714285714,0.5126904677733344,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0057.png
120,r2_c4,88,5.965992752447825,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[946,353,955,368]","[93,11,102,26]",97.0,1.6666666666666667,0.7185185185185186,0.4875751798371359,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0088.png
121,r2_c1,381,5.965823555673591,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[335,429,350,438]","[122,87,137,96]",94.0,1.6666666666666667,0.6962962962962963,0.37667054775183745,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0381.png
122,r3_c2,336,5.964875227823756,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[454,571,467,580]","[27,58,40,67]",90.0,1.4444444444444444,0.7692307692307693,0.5344864628035565,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0336.png
123,r0_c1,265,5.963827656917189,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[323,120,332,134]","[110,120,119,134]",94.0,1.5555555555555556,0.746031746031746,0.5126904677733344,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c1_mask_0265.png
124,r3_c4,214,5.962017584769544,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1006,588,1019,597]","[153,75,166,84]",84.0,1.4444444444444444,0.717948717948718,0.49885403194998607,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0214.png
125,r1_c1,255,5.958347026547135,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[306,290,316,304]","[93,119,103,133]",85.0,1.4,0.6071428571428571,0.3663036701716494,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c1_mask_0255.png
126,r3_c1,161,5.957190875691984,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[317,631,331,640]","[104,118,118,127]",93.0,1.5555555555555556,0.7380952380952381,0.46746898685416116,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0161.png
127,r0_c3,328,5.9560721175271905,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[704,71,720,80]","[64,71,80,80]",97.0,1.7777777777777777,0.6736111111111112,0.4875751798371359,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0328.png
128,r2_c4,80,5.953757575167557,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[853,430,861,443]","[0,88,8,101]",78.0,1.625,0.75,0.5556558434920722,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0080.png
129,r1_c1,286,5.952643506990189,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[303,180,311,193]","[90,9,98,22]",81.0,1.625,0.7788461538461539,0.525762406902424,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c1_mask_0286.png
130,r1_c5,46,5.951643997003283,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1086,258,1100,266]","[19,87,33,95]",79.0,1.75,0.7053571428571429,0.5127806190776729,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c5_mask_0046.png
131,r1_c4,114,5.950941953226399,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[918,264,926,279]","[65,93,73,108]",87.0,1.875,0.725,0.43730969737969916,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c4_mask_0114.png
132,r0_c0,119,5.950418095306613,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[46,94,60,102]","[46,94,60,102]",84.0,1.75,0.75,0.45814892864851153,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c0_mask_0119.png
133,r2_c5,176,5.947754965185776,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1095,361,1109,370]","[28,19,42,28]",96.0,1.5555555555555556,0.7619047619047619,0.5701188936571269,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0176.png
134,r3_c2,369,5.947420748372732,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[429,638,443,646]","[2,125,16,133]",90.0,1.75,0.8035714285714286,0.4908738521234052,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0369.png
135,r2_c3,230,5.947052016866248,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[648,456,658,471]","[8,114,18,129]",97.0,1.5,0.6466666666666666,0.4507906618316715,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0230.png
136,r0_c0,13,5.946949671282567,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[0,155,9,170]","[0,155,9,170]",99.0,1.6666666666666667,0.7333333333333333,0.5399612373357457,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c0_mask_0013.png
137,r0_c3,337,5.946360531656486,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[791,102,799,116]","[151,102,159,116]",86.0,1.75,0.7678571428571429,0.43228314913395555,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0337.png
138,r2_c1,360,5.946360531656486,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[233,465,241,479]","[20,123,28,137]",86.0,1.75,0.7678571428571429,0.43228314913395555,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0360.png
139,r3_c0,240,5.9391217498885265,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[162,637,172,651]","[162,124,172,138]",95.0,1.4,0.6785714285714286,0.5181446216858165,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0240.png
140,r2_c1,162,5.938939356356903,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[286,475,299,483]","[73,133,86,141]",77.0,1.625,0.7403846153846154,0.5485320506267893,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0162.png
141,r3_c1,241,5.938513333401851,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[394,591,402,606]","[181,78,189,93]",84.0,1.875,0.7,0.45814892864851153,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0241.png
142,r3_c4,213,5.936102838314112,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1022,580,1030,594]","[169,67,177,81]",83.0,1.75,0.7410714285714286,0.45269477473602926,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0213.png
143,r4_c4,253,5.936102838314112,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[887,755,895,769]","[34,71,42,85]",83.0,1.75,0.7410714285714286,0.45269477473602926,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0253.png
144,r0_c5,259,5.936063881771638,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1067,46,1075,61]","[0,46,8,61]",88.0,1.875,0.7333333333333333,0.40896472413594936,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0259.png
145,r2_c0,117,5.935261211280982,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[42,457,52,470]","[42,115,52,128]",82.0,1.3,0.6307692307692307,0.4869765549987959,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0117.png
146,r0_c3,116,5.935115703025337,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[717,54,726,68]","[77,54,86,68]",95.0,1.5555555555555556,0.753968253968254,0.5181446216858165,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0116.png
147,r3_c2,247,5.933295403109634,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[614,533,623,548]","[187,20,196,35]",97.0,1.6666666666666667,0.7185185185185186,0.4507906618316715,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0247.png
148,r3_c1,380,5.932103076991595,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[415,551,425,564]","[202,38,212,51]",84.0,1.3,0.6461538461538462,0.45814892864851153,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0380.png
149,r0_c3,211,5.931435407455178,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[644,79,653,92]","[4,79,13,92]",82.0,1.4444444444444444,0.7008547008547008,0.4869765549987959,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0211.png
150,r3_c1,363,5.92764062676814,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[245,596,254,610]","[32,83,41,97]",92.0,1.5555555555555556,0.7301587301587301,0.3964698547740205,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0363.png
151,r3_c3,138,5.927580343823443,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[738,611,748,625]","[98,98,108,112]",93.0,1.4,0.6642857142857143,0.4322013561891283,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0138.png
152,r5_c5,17,5.925337833058613,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1211,923,1220,939]","[144,68,153,84]",95.0,1.7777777777777777,0.6597222222222222,0.3806776812385591,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c5_mask_0017.png
153,r4_c2,7,5.925193388482587,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[542,754,552,769]","[115,70,125,85]",99.0,1.5,0.66,0.4976282763286233,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0007.png
154,r5_c4,112,5.924132223062938,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[913,865,921,878]","[60,10,68,23]",79.0,1.625,0.7596153846153846,0.5127806190776729,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c4_mask_0112.png
155,r2_c1,235,5.924121137546248,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[226,505,239,513]","[13,163,26,171]",76.0,1.625,0.7307692307692307,0.5414082577615063,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0235.png
156,r3_c3,311,5.924121137546248,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[673,661,681,674]","[33,148,41,161]",76.0,1.625,0.7307692307692307,0.5414082577615063,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0311.png
157,r1_c3,181,5.92346039208962,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[717,253,728,266]","[77,82,88,95]",91.0,1.1818181818181819,0.6363636363636364,0.49632800603588745,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c3_mask_0181.png
158,r2_c1,10,5.92260433228505,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[402,410,415,420]","[189,68,202,78]",92.0,1.3,0.7076923076923077,0.5463639397547466,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0010.png
159,r2_c2,13,5.92260433228505,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[514,393,524,406]","[87,51,97,64]",92.0,1.3,0.7076923076923077,0.5463639397547466,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c2_mask_0013.png
160,r2_c0,263,5.92223732452177,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[47,439,58,452]","[47,97,58,110]",87.0,1.1818181818181819,0.6083916083916084,0.43730969737969916,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0263.png
