candidate_id,sample,tile_id,mask_index,pred_label,area,bbox_xyxy,mask_bbox_xyxy,upscaled_bbox_xyxy,tile_box_xyxy,selection_rule,shape_extent,shape_aspect,mask_intensity_mean
10237,2,r0_c0,403,single_ball_background_mixed,390.0,"[382, 50, 405, 79]","[382, 50, 405, 79]","[1145, 150, 1213, 237]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.5847076461769115,0.7931034482758621,117.46666717529297
10238,1,r1_c1,410,double_ball_cluster,356.0,"[572, 650, 600, 668]","[145, 308, 173, 326]","[435, 924, 520, 979]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.7063492063492064,0.6428571428571429,126.51123809814453
10239,1,r0_c1,253,interference,208.0,"[470, 172, 487, 202]","[43, 172, 60, 202]","[130, 517, 179, 606]","[427, 0, 853, 342]",area_shape_interference,0.40784313725490196,0.5666666666666667,129.58653259277344
10240,5,r1_c0,274,double_ball_cluster,301.0,"[287, 358, 302, 385]","[287, 16, 302, 43]","[860, 48, 905, 129]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7432098765432099,0.5555555555555556,126.23255920410156
10241,6,r1_c1,114,real_ball,201.0,"[452, 543, 468, 559]","[25, 201, 41, 217]","[75, 603, 124, 651]","[427, 342, 853, 684]",area_shape_real_ball,0.78515625,1.0,146.41293334960938
10242,3,r2_c0,217,interference,223.0,"[0, 688, 9, 724]","[0, 4, 9, 40]","[0, 11, 26, 119]","[0, 684, 427, 1026]",area_shape_interference,0.6882716049382716,0.25,111.30044555664062
10243,2,r2_c1,5,real_ball,206.0,"[733, 968, 747, 986]","[306, 284, 320, 302]","[919, 851, 961, 907]","[427, 684, 853, 1026]",area_shape_real_ball,0.8174603174603174,0.7777777777777778,148.8203887939453
10244,4,r2_c1,119,double_ball_cluster,419.0,"[771, 686, 788, 717]","[344, 2, 361, 33]","[1035, 5, 1085, 100]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.7950664136622391,0.5483870967741935,130.5035858154297
10245,2,r0_c2,292,shadow_ball,175.0,"[869, 216, 884, 232]","[16, 216, 31, 232]","[47, 649, 93, 695]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7291666666666666,0.9375,116.02285766601562
10246,2,r0_c1,288,interference,195.0,"[843, 122, 853, 153]","[416, 122, 426, 153]","[1250, 367, 1280, 458]","[427, 0, 853, 342]",area_shape_interference,0.6290322580645161,0.3225806451612903,126.71794891357422
10247,3,r0_c0,108,shadow_ball,178.0,"[37, 60, 52, 75]","[37, 60, 52, 75]","[111, 181, 156, 224]","[0, 0, 427, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,121.28089904785156
10248,2,r1_c2,331,shadow_double_ball_cluster,353.0,"[1093, 548, 1113, 578]","[240, 206, 260, 236]","[697, 619, 778, 707]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.5883333333333334,0.6666666666666666,120.9971694946289
10249,4,r1_c2,160,shadow_ball,199.0,"[1255, 442, 1270, 459]","[402, 100, 417, 117]","[1204, 301, 1249, 352]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7803921568627451,0.8823529411764706,116.60301208496094
10250,5,r1_c2,179,double_ball_cluster,281.0,"[1080, 532, 1102, 551]","[227, 190, 249, 209]","[681, 570, 747, 628]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.6722488038277512,0.8636363636363636,136.77935791015625
10251,6,r0_c0,180,double_ball_cluster,465.0,"[264, 111, 288, 141]","[264, 111, 288, 141]","[791, 332, 862, 424]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6458333333333334,0.8,134.02365112304688
10252,1,r1_c2,140,shadow_double_ball_cluster,470.0,"[1114, 399, 1137, 426]","[261, 57, 284, 84]","[783, 172, 852, 253]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.7568438003220612,0.8518518518518519,107.1872329711914
10253,1,r1_c1,397,double_ball_cluster,375.0,"[655, 539, 685, 557]","[228, 197, 258, 215]","[685, 591, 775, 646]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.6944444444444444,0.6,125.66666412353516
10254,4,r0_c2,221,interference,150.0,"[853, 0, 861, 23]","[0, 0, 8, 23]","[0, 0, 23, 68]","[853, 0, 1280, 342]",area_shape_interference,0.8152173913043478,0.34782608695652173,105.9800033569336
10255,5,r2_c2,99,single_ball_background_mixed,249.0,"[963, 684, 990, 695]","[110, 0, 137, 11]","[329, 0, 411, 32]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.8383838383838383,0.4074074074074074,126.32128143310547
10256,8,r2_c0,11,real_ball,206.0,"[361, 968, 374, 986]","[361, 284, 374, 302]","[1081, 852, 1122, 907]","[0, 684, 427, 1026]",area_shape_real_ball,0.8803418803418803,0.7222222222222222,150.26698303222656
10257,3,r2_c2,259,single_ball_background_mixed,313.0,"[902, 1001, 932, 1019]","[49, 317, 79, 335]","[146, 950, 236, 1006]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5796296296296296,0.6,161.69967651367188
10258,8,r0_c2,1,real_ball,224.0,"[985, 71, 1000, 88]","[132, 71, 147, 88]","[395, 212, 442, 265]","[853, 0, 1280, 342]",area_shape_real_ball,0.8784313725490196,0.8823529411764706,155.75
10259,2,r2_c0,167,real_ball,178.0,"[81, 687, 96, 702]","[81, 3, 96, 18]","[243, 9, 289, 54]","[0, 684, 427, 1026]",area_shape_real_ball,0.7911111111111111,1.0,129.71348571777344
10260,8,r1_c1,133,single_ball_background_mixed,317.0,"[734, 508, 764, 525]","[307, 166, 337, 183]","[923, 497, 1012, 548]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.6215686274509804,0.5666666666666667,130.90220642089844
10261,6,r1_c0,179,double_ball_cluster,357.0,"[313, 357, 329, 388]","[313, 15, 329, 46]","[937, 45, 986, 138]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.719758064516129,0.5161290322580645,133.69467163085938
10262,3,r2_c0,284,shadow_double_ball_cluster,353.0,"[250, 922, 270, 952]","[250, 238, 270, 268]","[749, 713, 808, 803]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.5883333333333334,0.6666666666666666,122.55807495117188
10263,5,r0_c0,201,double_ball_cluster,353.0,"[3, 1, 31, 18]","[3, 1, 31, 18]","[8, 3, 93, 55]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.7415966386554622,0.6071428571428571,135.70822143554688
10264,2,r2_c2,127,shadow_ball,178.0,"[1230, 772, 1245, 787]","[377, 88, 392, 103]","[1130, 263, 1174, 308]","[853, 684, 1280, 1026]",area_shape_shadow_ball,0.7911111111111111,1.0,111.97753143310547
10265,2,r0_c2,441,single_ball_background_mixed,363.0,"[1085, 42, 1114, 65]","[232, 42, 261, 65]","[695, 126, 781, 194]","[853, 0, 1280, 342]",area_shape_single_ball_background_mixed,0.5442278860569715,0.7931034482758621,110.7135009765625
10266,1,r2_c2,100,shadow_ball,177.0,"[1247, 797, 1262, 812]","[394, 113, 409, 128]","[1181, 338, 1225, 385]","[853, 684, 1280, 1026]",area_shape_shadow_ball,0.7866666666666666,1.0,121.06214904785156
10267,8,r1_c1,205,interference,20.0,"[659, 621, 664, 626]","[232, 279, 237, 284]","[697, 837, 711, 852]","[427, 342, 853, 684]",area_shape_interference,0.8,1.0,55.349998474121094
10268,1,r2_c0,302,single_ball_background_mixed,326.0,"[38, 887, 62, 913]","[38, 203, 62, 229]","[115, 608, 185, 686]","[0, 684, 427, 1026]",area_shape_single_ball_background_mixed,0.5224358974358975,0.9230769230769231,124.67484283447266
10269,1,r1_c1,242,double_ball_cluster,389.0,"[427, 371, 447, 398]","[0, 29, 20, 56]","[0, 87, 59, 167]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.7203703703703703,0.7407407407407407,133.70437622070312
10270,3,r1_c0,255,shadow_double_ball_cluster,329.0,"[131, 554, 146, 582]","[131, 212, 146, 240]","[392, 635, 439, 719]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7833333333333333,0.5357142857142857,119.46504211425781
10271,8,r2_c2,65,interference,48.0,"[1121, 866, 1129, 874]","[268, 182, 276, 190]","[804, 545, 828, 569]","[853, 684, 1280, 1026]",area_shape_interference,0.75,1.0,141.5833282470703
10272,2,r2_c0,393,shadow_double_ball_cluster,368.0,"[57, 749, 73, 779]","[57, 65, 73, 95]","[137, 195, 220, 286]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.7666666666666667,0.5333333333333333,115.31521606445312
10273,7,r2_c0,55,interference,80.0,"[93, 692, 104, 703]","[93, 8, 104, 19]","[280, 23, 311, 56]","[0, 684, 427, 1026]",area_shape_interference,0.6611570247933884,1.0,127.5875015258789
10274,5,r2_c2,66,shadow_ball,180.0,"[1154, 918, 1169, 933]","[301, 234, 316, 249]","[901, 701, 947, 746]","[853, 684, 1280, 1026]",area_shape_shadow_ball,0.8,1.0,118.3388900756836
10275,4,r1_c0,344,shadow_ball,118.0,"[70, 649, 82, 663]","[70, 307, 82, 321]","[211, 920, 247, 964]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7023809523809523,0.8571428571428571,120.36441040039062
10276,2,r0_c2,13,shadow_ball,177.0,"[1155, 261, 1170, 276]","[302, 261, 317, 276]","[904, 783, 950, 828]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7866666666666666,1.0,117.23728942871094
10277,5,r1_c1,274,double_ball_cluster,359.0,"[578, 410, 606, 431]","[151, 68, 179, 89]","[453, 204, 539, 266]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.6105442176870748,0.75,129.28134155273438
10278,2,r2_c2,308,shadow_double_ball_cluster,262.0,"[1268, 794, 1280, 824]","[415, 110, 427, 140]","[1245, 331, 1280, 419]","[853, 684, 1280, 1026]",area_shape_shadow_double_ball_cluster,0.7277777777777777,0.4,111.99236297607422
10279,2,r2_c0,397,shadow_double_ball_cluster,352.0,"[101, 798, 118, 828]","[101, 114, 118, 144]","[304, 341, 355, 431]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.6901960784313725,0.5666666666666667,115.90908813476562
10280,2,r1_c0,78,shadow_ball,178.0,"[16, 480, 31, 495]","[16, 138, 31, 153]","[47, 414, 92, 460]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,116.4494400024414
10281,5,r1_c2,169,interference,140.0,"[1272, 472, 1280, 494]","[419, 130, 427, 152]","[1256, 389, 1280, 455]","[853, 342, 1280, 684]",area_shape_interference,0.7954545454545454,0.36363636363636365,115.17142486572266
10282,1,r2_c2,369,double_ball_cluster,357.0,"[1164, 843, 1183, 872]","[311, 159, 330, 188]","[930, 478, 990, 565]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.647912885662432,0.6551724137931034,123.14286041259766
10283,3,r0_c2,328,shadow_double_ball_cluster,339.0,"[958, 43, 980, 69]","[105, 43, 127, 69]","[316, 128, 381, 208]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.5926573426573427,0.8461538461538461,121.25959014892578
10284,5,r2_c2,151,single_ball_background_mixed,378.0,"[1234, 871, 1257, 899]","[381, 187, 404, 215]","[1141, 561, 1212, 645]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5869565217391305,0.8214285714285714,124.19577026367188
10285,1,r1_c0,341,shadow_ball,139.0,"[191, 505, 204, 519]","[191, 163, 204, 177]","[573, 489, 612, 531]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7637362637362637,0.9285714285714286,120.8705062866211
10286,3,r1_c2,418,single_ball_background_mixed,362.0,"[938, 458, 954, 489]","[85, 116, 101, 147]","[256, 349, 304, 440]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.7298387096774194,0.5161290322580645,124.61602020263672
10287,1,r0_c0,98,real_ball,196.0,"[203, 249, 218, 266]","[203, 249, 218, 266]","[609, 746, 654, 797]","[0, 0, 427, 342]",area_shape_real_ball,0.7686274509803922,0.8823529411764706,131.11734008789062
10288,6,r1_c2,178,double_ball_cluster,265.0,"[1203, 569, 1224, 586]","[350, 227, 371, 244]","[1048, 682, 1111, 733]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.742296918767507,0.8095238095238095,142.4490509033203
10289,1,r0_c1,281,single_ball_background_mixed,368.0,"[654, 145, 681, 182]","[227, 145, 254, 182]","[682, 434, 763, 546]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.3683683683683684,0.7297297297297297,136.2663116455078
10290,8,r1_c2,93,double_ball_cluster,317.0,"[1112, 629, 1132, 651]","[259, 287, 279, 309]","[777, 860, 836, 928]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7204545454545455,0.9090909090909091,133.5804443359375
10291,7,r1_c1,82,single_ball_background_mixed,428.0,"[605, 350, 637, 368]","[178, 8, 210, 26]","[536, 25, 630, 79]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.7430555555555556,0.5625,131.36915588378906
10292,2,r2_c0,284,shadow_double_ball_cluster,356.0,"[275, 711, 294, 740]","[275, 27, 294, 56]","[824, 81, 880, 169]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.6460980036297641,0.6551724137931034,114.56460571289062
10293,2,r0_c1,69,interference,184.0,"[625, 132, 640, 161]","[198, 132, 213, 161]","[594, 396, 641, 484]","[427, 0, 853, 342]",area_shape_interference,0.42298850574712643,0.5172413793103449,116.38043212890625
10294,4,r2_c2,208,double_ball_cluster,262.0,"[979, 751, 996, 774]","[126, 67, 143, 90]","[377, 201, 428, 270]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.670076726342711,0.7391304347826086,124.66030883789062
10295,4,r2_c1,237,interference,67.0,"[538, 801, 547, 811]","[111, 117, 120, 127]","[334, 352, 360, 382]","[427, 684, 853, 1026]",area_shape_interference,0.7444444444444445,0.9,129.56716918945312
10296,1,r2_c0,26,real_ball,178.0,"[104, 772, 119, 787]","[104, 88, 119, 103]","[313, 264, 356, 310]","[0, 684, 427, 1026]",area_shape_real_ball,0.7911111111111111,1.0,127.47190856933594
10297,1,r1_c1,398,single_ball_background_mixed,301.0,"[774, 546, 801, 572]","[347, 204, 374, 230]","[1044, 611, 1124, 691]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.4287749287749288,0.9629629629629629,130.32557678222656
10298,2,r0_c2,359,interference,899.0,"[1221, 112, 1253, 158]","[368, 112, 400, 158]","[1104, 335, 1200, 475]","[853, 0, 1280, 342]",area_shape_interference,0.610733695652174,0.6956521739130435,97.40823364257812
10299,3,r2_c1,269,shadow_double_ball_cluster,371.0,"[820, 684, 848, 701]","[393, 0, 421, 17]","[1180, 0, 1266, 50]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.7794117647058824,0.6071428571428571,116.665771484375
10300,2,r2_c0,277,shadow_double_ball_cluster,356.0,"[357, 766, 387, 781]","[357, 82, 387, 97]","[1070, 246, 1160, 291]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.7911111111111111,0.5,112.21629333496094
10301,8,r2_c2,22,single_ball_background_mixed,304.0,"[1238, 980, 1260, 1006]","[385, 296, 407, 322]","[1153, 887, 1221, 966]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5314685314685315,0.8461538461538461,138.2269744873047
10302,5,r0_c0,73,real_ball,178.0,"[166, 156, 181, 171]","[166, 156, 181, 171]","[496, 467, 544, 513]","[0, 0, 427, 342]",area_shape_real_ball,0.7911111111111111,1.0,127.3033676147461
10303,1,r2_c0,243,interference,170.0,"[85, 760, 113, 774]","[85, 76, 113, 90]","[255, 228, 339, 271]","[0, 684, 427, 1026]",area_shape_interference,0.4336734693877551,0.5,119.76470947265625
10304,6,r1_c2,296,single_ball_background_mixed,366.0,"[1244, 452, 1271, 475]","[391, 110, 418, 133]","[1172, 330, 1254, 400]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.5893719806763285,0.8518518518518519,136.12022399902344
10305,2,r2_c2,128,single_ball_background_mixed,303.0,"[1238, 980, 1260, 1006]","[385, 296, 407, 322]","[1153, 887, 1221, 966]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5297202797202797,0.8461538461538461,138.5841522216797
10306,2,r1_c0,317,double_ball_cluster,358.0,"[196, 532, 213, 561]","[196, 190, 213, 219]","[588, 569, 638, 656]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7261663286004056,0.5862068965517241,129.4385528564453
10307,3,r2_c2,270,single_ball_background_mixed,376.0,"[1044, 888, 1071, 913]","[191, 204, 218, 229]","[573, 613, 654, 686]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.557037037037037,0.9259259259259259,126.42021179199219
10308,8,r1_c2,103,real_ball,124.0,"[1017, 478, 1031, 491]","[164, 136, 178, 149]","[492, 408, 534, 448]","[853, 342, 1280, 684]",area_shape_real_ball,0.6813186813186813,0.9285714285714286,139.1774139404297
10309,3,r2_c2,324,double_ball_cluster,353.0,"[1066, 688, 1080, 719]","[213, 4, 227, 35]","[638, 12, 681, 105]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.8133640552995391,0.45161290322580644,123.22663116455078
10310,5,r1_c0,275,double_ball_cluster,383.0,"[156, 581, 174, 611]","[156, 239, 174, 269]","[469, 716, 522, 806]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7092592592592593,0.6,128.88250732421875
10311,4,r1_c0,360,interference,35.0,"[293, 678, 301, 684]","[293, 336, 301, 342]","[879, 1008, 903, 1026]","[0, 342, 427, 684]",area_shape_interference,0.7291666666666666,0.75,100.5999984741211
10312,1,r1_c2,352,double_ball_cluster,355.0,"[975, 632, 999, 659]","[122, 290, 146, 317]","[365, 871, 439, 950]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.5478395061728395,0.8888888888888888,134.1126708984375
10313,4,r2_c1,50,single_ball_background_mixed,202.0,"[685, 702, 702, 739]","[258, 18, 275, 55]","[775, 55, 825, 164]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.32114467408585057,0.4594594594594595,126.10395812988281
10314,3,r0_c0,314,shadow_double_ball_cluster,352.0,"[30, 177, 46, 207]","[30, 177, 46, 207]","[91, 532, 137, 621]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.7333333333333333,0.5333333333333333,120.40056610107422
10315,5,r1_c0,26,real_ball,177.0,"[315, 568, 330, 583]","[315, 226, 330, 241]","[944, 677, 990, 723]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,134.9208984375
10316,2,r1_c0,386,shadow_double_ball_cluster,360.0,"[20, 512, 41, 541]","[20, 170, 41, 199]","[60, 510, 122, 596]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.5911330049261084,0.7241379310344828,113.37222290039062
10317,4,r2_c1,250,double_ball_cluster,407.0,"[429, 966, 468, 986]","[2, 282, 41, 302]","[6, 845, 124, 905]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.5217948717948718,0.5128205128205128,190.6855010986328
10318,4,r0_c0,246,double_ball_cluster,393.0,"[85, 313, 105, 342]","[85, 313, 105, 342]","[254, 939, 316, 1025]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6775862068965517,0.6896551724137931,128.30279541015625
10319,6,r0_c1,198,single_ball_background_mixed,374.0,"[585, 138, 602, 169]","[158, 138, 175, 169]","[475, 415, 525, 508]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.7096774193548387,0.5483870967741935,132.14706420898438
10320,5,r2_c0,56,real_ball,196.0,"[171, 838, 187, 854]","[171, 154, 187, 170]","[514, 462, 560, 511]","[0, 684, 427, 1026]",area_shape_real_ball,0.765625,1.0,128.70408630371094
10321,1,r2_c1,220,real_ball,178.0,"[680, 704, 695, 719]","[253, 20, 268, 35]","[760, 61, 805, 106]","[427, 684, 853, 1026]",area_shape_real_ball,0.7911111111111111,1.0,130.92697143554688
10322,1,r2_c1,76,real_ball,177.0,"[708, 759, 723, 774]","[281, 75, 296, 90]","[844, 225, 890, 271]","[427, 684, 853, 1026]",area_shape_real_ball,0.7866666666666666,1.0,129.61016845703125
10323,2,r2_c1,101,shadow_ball,178.0,"[720, 888, 735, 903]","[293, 204, 308, 219]","[879, 611, 925, 657]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7911111111111111,1.0,113.94381713867188
10324,1,r0_c1,323,shadow_double_ball_cluster,352.0,"[461, 266, 490, 285]","[34, 266, 63, 285]","[101, 798, 188, 855]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.6388384754990926,0.6551724137931034,120.89488983154297
10325,1,r0_c1,38,real_ball,178.0,"[666, 154, 681, 169]","[239, 154, 254, 169]","[717, 463, 762, 508]","[427, 0, 853, 342]",area_shape_real_ball,0.7911111111111111,1.0,131.9213409423828
10326,4,r0_c2,202,double_ball_cluster,357.0,"[1082, 123, 1099, 153]","[229, 123, 246, 153]","[684, 369, 739, 458]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.7,0.5666666666666667,122.81792449951172
10327,1,r2_c0,330,double_ball_cluster,356.0,"[108, 725, 135, 748]","[108, 41, 135, 64]","[325, 124, 405, 191]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.573268921095008,0.8518518518518519,131.13482666015625
10328,2,r0_c2,452,shadow_double_ball_cluster,367.0,"[1064, 66, 1093, 87]","[211, 66, 240, 87]","[634, 197, 719, 260]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.6026272577996716,0.7241379310344828,111.35150146484375
10329,3,r1_c1,124,real_ball,177.0,"[804, 424, 819, 439]","[377, 82, 392, 97]","[1132, 246, 1177, 293]","[427, 342, 853, 684]",area_shape_real_ball,0.7866666666666666,1.0,135.94349670410156
10330,2,r2_c1,232,double_ball_cluster,358.0,"[641, 1001, 670, 1019]","[214, 317, 243, 335]","[642, 950, 729, 1006]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.685823754789272,0.6206896551724138,140.25978088378906
10331,2,r0_c2,429,shadow_double_ball_cluster,359.0,"[1211, 177, 1226, 206]","[358, 177, 373, 206]","[1072, 531, 1119, 619]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.825287356321839,0.5172413793103449,114.20891571044922
10332,2,r0_c1,335,shadow_double_ball_cluster,280.0,"[569, 155, 586, 179]","[142, 155, 159, 179]","[428, 465, 479, 536]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.6862745098039216,0.7083333333333334,85.06428527832031
10333,6,r1_c1,168,real_ball,231.0,"[790, 460, 805, 479]","[363, 118, 378, 137]","[1090, 354, 1136, 411]","[427, 342, 853, 684]",area_shape_real_ball,0.8105263157894737,0.7894736842105263,131.37661743164062
10334,4,r2_c0,120,real_ball,177.0,"[389, 915, 404, 930]","[389, 231, 404, 246]","[1165, 693, 1211, 738]","[0, 684, 427, 1026]",area_shape_real_ball,0.7866666666666666,1.0,134.53672790527344
10335,2,r1_c0,307,single_ball_background_mixed,382.0,"[41, 379, 62, 408]","[41, 37, 62, 66]","[124, 112, 186, 198]","[0, 342, 427, 684]",area_shape_single_ball_background_mixed,0.6272577996715928,0.7241379310344828,116.80628204345703
10336,2,r1_c0,26,shadow_ball,172.0,"[345, 670, 360, 684]","[345, 328, 360, 342]","[1034, 985, 1078, 1026]","[0, 342, 427, 684]",area_shape_shadow_ball,0.819047619047619,0.9333333333333333,116.64534759521484
10337,3,r1_c0,318,single_ball_background_mixed,342.0,"[266, 632, 282, 661]","[266, 290, 282, 319]","[798, 870, 845, 956]","[0, 342, 427, 684]",area_shape_single_ball_background_mixed,0.7370689655172413,0.5517241379310345,118.74269104003906
10338,4,r2_c0,236,shadow_ball,150.0,"[233, 914, 245, 929]","[233, 230, 245, 245]","[699, 690, 735, 734]","[0, 684, 427, 1026]",area_shape_shadow_ball,0.8333333333333334,0.8,104.5199966430664
10339,2,r0_c2,334,shadow_ball,153.0,"[1181, 103, 1195, 117]","[328, 103, 342, 117]","[983, 309, 1026, 351]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7806122448979592,1.0,110.62744903564453
10340,5,r0_c2,218,interference,63.0,"[984, 85, 994, 94]","[131, 85, 141, 94]","[392, 255, 423, 281]","[853, 0, 1280, 342]",area_shape_interference,0.7,0.9,121.30158996582031
10341,4,r2_c0,245,interference,197.0,"[229, 869, 253, 892]","[229, 185, 253, 208]","[687, 554, 759, 623]","[0, 684, 427, 1026]",area_shape_interference,0.35688405797101447,0.9583333333333334,124.9898452758789
10342,4,r2_c0,264,shadow_double_ball_cluster,356.0,"[410, 932, 427, 960]","[410, 248, 427, 276]","[1228, 745, 1280, 828]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.7478991596638656,0.6071428571428571,120.89044952392578
10343,1,r1_c1,446,shadow_double_ball_cluster,331.0,"[794, 342, 813, 366]","[367, 0, 386, 24]","[1103, 0, 1161, 72]","[427, 342, 853, 684]",area_shape_shadow_double_ball_cluster,0.7258771929824561,0.7916666666666666,114.53776550292969
10344,2,r1_c1,264,shadow_ball,171.0,"[554, 350, 567, 365]","[127, 8, 140, 23]","[381, 25, 422, 70]","[427, 342, 853, 684]",area_shape_shadow_ball,0.8769230769230769,0.8666666666666667,119.57894897460938
10345,2,r1_c1,27,shadow_ball,182.0,"[628, 395, 644, 410]","[201, 53, 217, 68]","[605, 160, 651, 205]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7583333333333333,0.9375,110.73076629638672
10346,7,r0_c2,20,interference,217.0,"[1269, 16, 1280, 46]","[416, 16, 427, 46]","[1248, 47, 1280, 137]","[853, 0, 1280, 342]",area_shape_interference,0.6575757575757576,0.36666666666666664,143.08755493164062
10347,2,r1_c0,252,shadow_ball,178.0,"[258, 617, 273, 632]","[258, 275, 273, 290]","[772, 824, 817, 871]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,120.32584381103516
10348,1,r1_c0,45,shadow_ball,178.0,"[130, 456, 145, 471]","[130, 114, 145, 129]","[389, 342, 435, 387]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,121.59550476074219
10349,4,r1_c1,223,double_ball_cluster,397.0,"[665, 556, 682, 588]","[238, 214, 255, 246]","[715, 642, 766, 737]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.7297794117647058,0.53125,129.80352783203125
10350,6,r1_c0,252,double_ball_cluster,358.0,"[350, 615, 368, 645]","[350, 273, 368, 303]","[1048, 819, 1104, 908]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.662962962962963,0.6,137.89385986328125
10351,3,r0_c0,251,single_ball_background_mixed,392.0,"[17, 239, 34, 270]","[17, 239, 34, 270]","[50, 716, 102, 810]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.7438330170777988,0.5483870967741935,124.40306091308594
10352,1,r1_c0,149,real_ball,177.0,"[53, 409, 68, 424]","[53, 67, 68, 82]","[158, 200, 205, 246]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,132.61016845703125
10353,2,r1_c0,339,double_ball_cluster,399.0,"[362, 344, 389, 370]","[362, 2, 389, 28]","[1084, 6, 1167, 83]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.5683760683760684,0.9629629629629629,124.18546295166016
10354,6,r0_c0,98,real_ball,178.0,"[152, 13, 167, 28]","[152, 13, 167, 28]","[455, 40, 503, 84]","[0, 0, 427, 342]",area_shape_real_ball,0.7911111111111111,1.0,128.7584228515625
